id,budget,genres,title,popularity,release-date,revenue,rating
971,50000000,"['Comedy', 'Drama', 'Romance']",The Story of Us,6.22577,1999-10-13,58900031,5.9
972,44000000,"['Action', 'Adventure', 'Romance', 'Science Fiction', 'Thriller']",The Host,42.933027,2013-03-22,63327201,6.0
973,50000000,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",Basic,19.226763,2003-04-18,42792561,6.2
974,50000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",Blood Work,10.089065,2002-08-04,26199517,6.1
975,50000000,"['Drama', 'Thriller', 'Crime']",The International,13.391833,2009-02-03,60161391,6.0
976,50000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",Escape from L.A.,21.637234,1996-08-09,42277365,5.6
977,70000000,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",The Iron Giant,61.245957,1999-08-06,23159305,7.6
978,50000000,"['Adventure', 'Comedy', 'Drama']",The Life Aquatic with Steve Zissou,25.237969,2004-12-10,34808403,7.1
979,50000000,"['War', 'Action', 'Drama', 'History', 'Thriller']",Free State of Jones,21.589393,2016-06-24,25035950,6.6
980,50000000,"['Drama', 'Thriller', 'Crime']",The Life of David Gale,22.442241,2003-02-21,38955598,7.3
981,40000000,"['Comedy', 'Action']",Man of the House,6.004422,2005-02-25,0,5.4
982,50000000,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Run All Night,74.64653,2015-03-11,71561644,6.3
983,51500000,"['Thriller', 'Crime', 'Mystery']",Eastern Promises,35.481169,2007-09-14,55112356,7.2
984,50000000,"['Action', 'Thriller', 'Adventure', 'Crime']",Into the Blue,14.723467,2005-09-30,44434439,5.8
985,60000000,"['Adventure', 'Drama', 'Action', 'History', 'War']",Joan of Arc,21.084542,1999-10-18,66976317,6.2
986,49900000,['Comedy'],Your Highness,21.408222,2011-04-08,26121638,5.2
987,50000000,"['Drama', 'Thriller', 'Mystery']",Dream House,19.267479,2011-09-30,38502340,5.8
988,50000000,"['Action', 'Drama', 'Thriller']",Mad City,3.314004,1997-11-07,10541523,5.9
989,50000000,"['Action', 'Adventure', 'Comedy', 'Family']",Baby's Day Out,21.312186,1994-07-01,16671505,5.8
990,50000000,"['Drama', 'History', 'Romance']",The Scarlet Letter,7.44268,1995-10-13,10382407,5.5
991,22000000,"['Drama', 'Thriller']",Fair Game,12.54949,2010-05-20,24188922,6.5
992,50000000,"['Action', 'Crime']",Domino,18.394571,2005-09-22,22944502,6.0
993,50000000,"['Action', 'Thriller', 'Mystery', 'Romance']",Jade,8.189406,1995-10-13,9851610,5.2
994,50000000,"['Action', 'Thriller', 'Science Fiction']",Gamer,27.631262,2009-09-03,40828540,5.6
995,60000000,"['Fantasy', 'Drama', 'Romance']",Beautiful Creatures,40.721373,2013-02-13,60052138,5.6
996,55000000,"['Comedy', 'Crime', 'Drama', 'Thriller']",Death to Smoochy,11.329727,2002-03-28,0,5.9
997,50000000,['Comedy'],Zoolander 2,37.253774,2016-02-06,55969000,4.7
998,50000000,"['Comedy', 'Crime']",The Big Bounce,6.397388,2004-01-30,6808550,5.0
999,60000000,"['Comedy', 'Drama', 'Romance', 'Science Fiction']",What Planet Are You From?,2.275331,2000-03-03,0,5.4
1000,50000000,"['Fantasy', 'Thriller', 'Action', 'Crime']",Drive Angry,30.387148,2011-02-24,28931401,5.3
1001,50000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",Street Fighter: The Legend of Chun-Li,8.139676,2009-02-27,12764201,3.9
1002,49000000,"['Action', 'Science Fiction', 'Thriller']",The One,21.746245,2001-11-02,72700000,5.7
1003,49000000,"['Action', 'Comedy', 'Thriller', 'Crime', 'Mystery']",The Adventures of Ford Fairlane,2.808428,1990-07-11,20423389,6.2
1004,50000000,"['Drama', 'Comedy']",The Boat That Rocked,31.02233,2009-04-01,36348784,7.2
1005,48000000,"['Thriller', 'Drama', 'Crime']",Traffic,25.170217,2000-12-27,207515725,6.9
1006,48000000,"['Adventure', 'Action']",Indiana Jones and the Last Crusade,80.972475,1989-05-24,474171806,7.6
1007,0,"['Drama', 'Romance']",Anna Karenina,26.38704,2012-09-06,68929150,6.5
1008,49000000,"['Crime', 'Action', 'Science Fiction']",Chappie,116.700319,2015-03-04,104399548,6.6
1009,73000000,"['Drama', 'Mystery', 'Thriller', 'Crime']",The Bone Collector,33.884459,1999-11-04,151493655,6.5
1010,48000000,"['Crime', 'Drama', 'Thriller']",Panic Room,53.043124,2002-03-29,196397415,6.5
1011,0,['Horror'],The Tooth Fairy,0.716764,2006-08-08,0,4.3
1012,75000000,"['Action', 'Adventure', 'Comedy']",Three Kings,34.973086,1999-09-27,108000000,6.6
1013,50000000,"['Crime', 'Thriller']",Child 44,40.371098,2015-03-15,3324330,6.1
1014,48000000,"['Adventure', 'Comedy']",Rat Race,18.60049,2001-07-30,85498534,6.0
1015,48000000,"['Drama', 'Science Fiction']",K-PAX,30.920075,2001-10-22,50315140,7.1
1016,0,"['Comedy', 'Fantasy', 'Romance', 'Science Fiction']",Kate & Leopold,11.940711,2001-12-25,0,6.0
1017,48000000,"['Fantasy', 'Comedy', 'Romance']",Bedazzled,19.348007,2000-10-19,90383208,5.6
1018,58000000,"['Music', 'Drama', 'Crime', 'Romance']",The Cotton Club,8.59075,1984-12-14,25928721,6.6
1019,55000000,['Western'],3:10 to Yuma,48.801089,2007-09-06,70016220,6.9
1020,48000000,"['Thriller', 'Action']",Taken 3,88.844777,2014-12-16,325771424,6.1
1021,48000000,"['Romance', 'Comedy', 'Crime']",Out of Sight,16.000178,1998-06-26,77745568,6.5
1022,47000000,"['Comedy', 'Drama', 'Thriller']",The Cable Guy,19.525659,1996-06-10,102825796,5.7
1023,0,['Drama'],1947: Earth,1.246883,1998-09-16,528972,6.6
1024,47000000,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",Dick Tracy,7.859226,1990-06-15,103738726,5.9
1025,48000000,"['Drama', 'Crime', 'Romance']",The Thomas Crown Affair,18.102572,1999-08-06,124305181,6.6
1026,48000000,"['Comedy', 'Drama', 'Romance']",Riding in Cars with Boys,7.226115,2001-10-19,35743308,6.5
1027,15000000,"['Action', 'Adventure', 'Thriller', 'War']",First Blood,63.071046,1982-10-22,125212904,7.2
1028,0,"['Drama', 'Science Fiction', 'Adventure', 'Mystery']",Солярис,24.132271,1972-03-20,0,7.7
1029,47000000,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",Happily N'Ever After,10.410933,2006-09-14,38085778,4.6
1030,47000000,"['Drama', 'Horror', 'Thriller', 'Romance']",Mary Reilly,6.067212,1996-02-23,12379402,5.7
1031,38000000,"['Comedy', 'Romance']",My Best Friend's Wedding,15.401855,1997-06-19,299288605,6.3
1032,0,"['Comedy', 'Romance']",America's Sweethearts,10.698929,2001-07-17,0,5.5
1033,46000000,"['Crime', 'Mystery', 'Thriller']",Insomnia,41.322708,2002-05-24,113714830,6.8
1034,46000000,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",Star Trek: First Contact,25.6713,1996-11-21,150000000,7.0
1035,47000000,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']",Jonah Hex,22.581313,2010-06-18,10539000,4.4
1036,46000000,"['Drama', 'Thriller', 'Mystery', 'War']",Courage Under Fire,12.971122,1996-07-04,100860818,6.2
1037,45000000,['Comedy'],Liar Liar,26.721386,1997-03-21,181000000,6.4
1038,25000000,"['Crime', 'Drama', 'Thriller']",The Infiltrator,24.672234,2016-07-13,15436808,6.6
1039,46000000,"['Drama', 'History', 'War']",Inchon,0.146783,1981-05-04,5200000,6.5
1040,46000000,"['Fantasy', 'Comedy', 'Family']",The Flintstones,28.964162,1994-05-26,341631208,5.0
1041,45000000,"['Action', 'Crime', 'Thriller']",Taken 2,49.353524,2012-09-27,376141306,6.1
1042,48000000,['Comedy'],Scary Movie 3,36.585509,2003-10-24,220673217,5.8
1043,45000000,"['Comedy', 'Crime', 'Action']",Miss Congeniality,32.624355,2000-12-14,212000000,6.1
1044,45000000,"['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']",Journey to the Center of the Earth,53.090422,2008-07-10,101702060,5.8
1045,40000000,"['Comedy', 'Drama', 'Family', 'Romance']",The Princess Diaries 2: Royal Engagement,30.002907,2004-08-06,95149435,6.0
1046,45000000,"['Drama', 'Mystery', 'Thriller', 'Crime']",The Pelican Brief,17.923254,1993-12-16,195268056,6.3
1047,45000000,"['Drama', 'Thriller', 'Crime', 'Mystery']",The Client,17.746719,1994-07-20,117615211,6.4
1048,45000000,"['Drama', 'Comedy']",The Bucket List,31.305336,2007-12-25,175372502,7.0
1049,45000000,"['Drama', 'Action', 'Thriller', 'Crime']",Patriot Games,19.637704,1992-06-04,178051587,6.3
1050,43000000,"['Romance', 'Comedy']",Monster-in-Law,10.411996,2005-05-13,154749918,5.6
1051,46000000,"['Drama', 'Thriller', 'Crime']",Prisoners,88.496873,2013-09-18,122126687,7.9
1052,45000000,"['Action', 'Crime', 'Drama', 'Thriller']",Training Day,52.081131,2001-10-05,104876233,7.3
1053,45000000,"['Comedy', 'Family', 'Science Fiction']",Galaxy Quest,30.816341,1999-12-23,90683916,6.9
1054,45000000,['Comedy'],Scary Movie 2,35.376971,2001-07-04,141220678,5.4
1055,45000000,"['Comedy', 'Family', 'Music']",The Muppets,17.047276,2011-11-22,165184237,6.5
1056,45000000,"['Horror', 'Action']",Blade,43.815492,1998-08-21,131183530,6.5
1057,30000000,['Drama'],Coach Carter,23.234651,2005-01-14,76669806,7.3
1058,45000000,"['Action', 'Adventure', 'Crime', 'Thriller']",Changing Lanes,17.270539,2002-04-07,94935764,5.9
1059,45000000,"['Adventure', 'Horror', 'Thriller']",Anaconda,27.684779,1997-04-11,136885767,4.7
1060,45000000,['Comedy'],Coyote Ugly,26.79781,2000-07-30,113916474,5.8
1061,40000000,"['Comedy', 'Romance', 'Drama']",Love Actually,37.073127,2003-09-07,244931766,7.0
1062,120000000,"['Adventure', 'Animation', 'Comedy', 'Family']",A Bug's Life,87.350802,1998-11-25,363258859,6.8
1063,35000000,"['Horror', 'Mystery', 'Thriller']",From Hell,26.134678,2001-10-19,74558115,6.6
1064,45000000,"['Action', 'Thriller']",The Specialist,16.582709,1994-10-07,170362582,5.5
1065,45000000,"['Comedy', 'Drama', 'Romance']",Tin Cup,10.731574,1996-08-16,53854588,5.9
1066,0,"['Comedy', 'Drama', 'Family']","Yours, Mine and Ours",2.094151,1968-04-24,0,6.2
1067,45000000,"['Romance', 'Comedy', 'Family']",Kicking & Screaming,8.99269,2005-05-13,56070433,5.6
1068,50000000,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",The Hitchhiker's Guide to the Galaxy,51.742065,2005-01-15,104478416,6.6
1069,0,"['Comedy', 'Drama', 'Family']",Fat Albert,7.157635,2004-12-12,0,4.3
1070,45000000,"['Horror', 'Action', 'Science Fiction']",Resident Evil: Extinction,12.06538,2007-09-20,148412065,6.1
1071,40000000,['Comedy'],Blended,44.120328,2014-05-21,123494610,6.6
1072,45000000,"['Adventure', 'Comedy', 'Drama']",Last Holiday,6.156015,2006-01-13,38399961,6.4
1073,45000000,"['Action', 'Adventure', 'Crime', 'Thriller']",The River Wild,12.362876,1994-09-30,0,6.1
1074,45000000,"['Adventure', 'Family', 'Fantasy']",The Indian in the Cupboard,11.095914,1995-07-14,0,5.9
1075,45000000,"['Crime', 'Drama', 'Thriller']",Savages,31.856589,2012-07-06,82966152,6.2
1076,25000000,"['Action', 'Adventure', 'Crime', 'Thriller']",Cellular,24.459948,2004-09-06,56422687,6.1
1077,40000000,"['Adventure', 'Action', 'Comedy']",Johnny English,28.029015,2003-04-06,160583018,6.0
1078,50000000,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",The Ant Bully,20.239061,2006-07-27,55181129,5.5
1079,40000000,"['Action', 'Science Fiction', 'Adventure']",Dune,25.876582,1984-12-14,30925690,6.5
1080,0,"['Adventure', 'Drama', 'Music', 'Romance']",Across the Universe,11.872841,2007-09-14,0,7.1
1081,35000000,"['Drama', 'Romance']",Revolutionary Road,20.360549,2008-12-19,75225693,6.7
1082,55000000,"['Action', 'Adventure', 'Crime', 'Thriller']",16 Blocks,32.31022,2006-03-01,65664721,6.2
1083,70000000,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",Babylon A.D.,27.568194,2008-08-20,72108608,5.4
1084,45000000,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",The Glimmer Man,6.250282,1996-10-04,0,4.7
1085,45000000,"['Comedy', 'Fantasy', 'Science Fiction']",Multiplicity,11.120344,1996-07-19,0,5.5
1086,45000000,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",Aliens in the Attic,13.707183,2009-07-31,57881056,5.3
1087,35000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",The Pledge,12.495436,2001-01-09,29400000,6.5
1088,45000000,"['Comedy', 'Music']",The Producers,6.803965,2005-12-25,38058335,6.1
1089,45000000,"['Adventure', 'Action']",The Phantom,9.025236,1996-06-06,17300889,4.7
1090,57000000,"['Drama', 'Romance', 'Western']",All the Pretty Horses,7.524671,2000-12-11,0,5.8
1091,44000000,"['History', 'Drama']",Nixon,3.770161,1995-12-22,13681765,7.1
1092,45000000,"['Thriller', 'Mystery']",The Ghost Writer,21.118196,2010-02-12,60222298,6.7
1093,45000000,"['Adventure', 'Action', 'Horror', 'Science Fiction']",Deep Rising,6.513856,1998-01-30,11203026,6.0
1094,45000000,"['Drama', 'War']",Miracle at St. Anna,11.387408,2008-09-15,9323833,6.3
1095,110,"['Action', 'Drama', 'Fantasy']",滿城盡帶黃金甲,9.950505,2006-12-21,0,6.6
1096,45000000,"['Action', 'Crime', 'Thriller']",Bangkok Dangerous,14.813057,2008-08-21,42487390,5.0
1097,40000000,"['Action', 'Comedy', 'Thriller']",Big Trouble,5.201688,2002-04-05,8493890,6.3
1098,45000000,"['Drama', 'Romance']",Love in the Time of Cholera,5.361699,2007-10-04,4607608,6.4
1099,45000000,"['Action', 'Thriller']",Shadow Conspiracy,3.848893,1997-01-31,2154540,4.0
1100,45000000,"['Crime', 'Adventure', 'Action', 'Comedy', 'Thriller']",Johnny English Reborn,35.6585,2011-09-15,160078586,6.0
1101,65000000,"['Animation', 'Action', 'Comedy', 'Family']",Foodfight!,5.258726,2012-06-15,73706,2.3
1102,44500000,"['Drama', 'Thriller']",Argo,62.01056,2012-10-11,232324128,7.1
1103,44000000,"['Adventure', 'Action', 'Thriller', 'Crime', 'Mystery']",The Fugitive,54.884297,1993-08-06,368875760,7.2
1104,40000000,['Action'],The Bounty Hunter,33.747825,2010-03-16,136000000,5.5
1105,44000000,"['Crime', 'Drama', 'Thriller']",Sleepers,16.245068,1996-10-18,165615285,7.3
1106,44000000,"['Action', 'Adventure', 'Thriller', 'War']",Rambo: First Blood Part II,38.653969,1985-05-21,300400432,6.3
1107,44000000,"['Drama', 'Thriller']",The Juror,3.937352,1996-02-02,0,5.5
1108,2600000,"['Animation', 'Family']",Pinocchio,46.007991,1940-02-23,84300000,6.9
1109,44000000,"['Action', 'Drama', 'History', 'Western']",Heaven's Gate,5.380124,1980-11-19,3484331,6.4
1110,50000000,"['Fantasy', 'Action', 'Science Fiction', 'Thriller']",Underworld: Evolution,49.020045,2006-01-12,111340801,6.4
1111,40000000,"['Drama', 'Science Fiction', 'Thriller']",Victor Frankenstein,24.821138,2015-11-10,34227298,5.6
1112,43000000,['Drama'],Finding Forrester,19.043286,2000-12-21,80049764,7.0
1113,43000000,"['Comedy', 'Drama']",28 Days,5.418921,2000-04-06,0,6.0
1114,45000000,"['Action', 'Crime']",Unleashed,25.999888,2005-02-02,50871113,6.6
1115,43000000,"['Romance', 'Comedy']",The Sweetest Thing,18.65632,2002-04-12,68696770,5.3
1116,42000000,"['Drama', 'Mystery', 'Thriller']",The Firm,23.736535,1993-06-30,270248367,6.6
1117,44000000,['Drama'],Charlie St. Cloud,21.75433,2010-05-01,48190704,6.8
1118,40000000,"['Action', 'Thriller', 'Crime']",The Mechanic,44.094856,2011-01-13,51070807,6.3
1119,42000000,"['Action', 'Comedy', 'Crime']",21 Jump Street,62.714026,2012-03-12,201585328,6.7
1120,42000000,"['Romance', 'Comedy', 'Drama']",Notting Hill,28.969151,1999-05-13,363889678,7.0
1121,45000000,"['Animation', 'Comedy', 'Family']",Chicken Run,31.789029,2000-06-21,224834564,6.5
1122,42000000,"['Comedy', 'Romance']",Along Came Polly,33.238296,2004-01-16,171963386,5.8
1123,40000000,"['Comedy', 'Romance']",Boomerang,6.420434,1992-06-30,70100000,5.4
1124,43000000,"['Action', 'Comedy', 'Crime']",The Heat,37.654688,2013-06-27,158674180,6.5
1125,31115000,"['Drama', 'History', 'Romance']",Cleopatra,13.244365,1963-06-12,71000000,6.7
1126,0,['Comedy'],Here Comes the Boom,26.799913,2012-10-11,73100172,6.0
1127,42000000,"['Drama', 'Mystery', 'Thriller', 'Crime']",High Crimes,14.046705,2002-04-03,63781810,6.1
1128,42000000,"['Comedy', 'Drama', 'Romance']",The Mirror Has Two Faces,3.844926,1996-11-15,0,6.5
1129,32000000,"['Drama', 'Horror', 'Mystery']",The Mothman Prophecies,14.733513,2002-01-25,55157539,6.1
1130,42000000,['Comedy'],Brüno,16.122168,2009-07-08,0,5.4
1131,32000000,"['Adventure', 'Action', 'Thriller']",Licence to Kill,28.22119,1989-07-07,156167015,5.9
1132,42000000,"['Fantasy', 'Thriller', 'Horror']",Red Riding Hood,45.151657,2011-03-11,89162162,5.6
1133,60000000,"['Action', 'Crime', 'Thriller']",15 Minutes,15.205371,2001-03-01,56359980,5.7
1134,48000000,"['Adventure', 'Comedy', 'Family', 'Fantasy']",Super Mario Bros.,14.587367,1993-05-28,20915465,4.0
1135,42000000,"['Crime', 'Drama', 'Thriller']",Lord of War,34.828241,2005-09-16,24127895,7.0
1136,31000000,"['Drama', 'Adventure', 'Action', 'History']",英雄,23.607392,2002-12-19,177394432,7.2
1137,40000000,"['Action', 'Comedy', 'Crime']",One for the Money,19.438503,2012-01-26,36893721,5.3
1138,44000000,"['Action', 'Comedy']",The Interview,74.168016,2014-12-25,12342632,6.1
1139,42000000,"['Adventure', 'Fantasy', 'Action', 'Western', 'Thriller']",The Warrior's Way,7.349497,2010-12-02,11087569,6.3
1140,33000000,"['Action', 'Comedy', 'Crime']",Micmacs à tire-larigot,7.663515,2009-10-28,14000000,6.8
1141,41000000,['Drama'],8 Mile,32.798571,2002-11-08,215000000,6.8
1142,0,"['Adventure', 'Comedy', 'Animation']",Pourquoi j'ai pas mangé mon père,5.794466,2015-04-08,0,5.3
1143,65000000,"['Adventure', 'Drama', 'Romance', 'Action']",A Knight's Tale,36.670399,2001-05-11,117487473,6.6
1144,41000000,"['Thriller', 'Fantasy', 'Action', 'Comedy']",The Medallion,14.653718,2003-08-15,0,5.3
1145,40000000,"['Mystery', 'Thriller', 'Drama']",The Sixth Sense,73.085576,1999-08-06,672806292,7.7
1146,42000000,"['Action', 'Thriller', 'Crime']",Man on a Ledge,34.041407,2012-01-13,46221189,6.2
1147,41000000,['Comedy'],The Big Year,9.419726,2011-10-13,7448385,5.6
1148,8000000,['Drama'],The Karate Kid,28.456572,1984-06-22,90815558,6.9
1149,40000000,"['Drama', 'Crime']",American Hustle,49.664128,2013-12-12,251171807,6.8
1150,40000000,"['Comedy', 'Romance', 'Drama']",The Proposal,36.238968,2009-06-01,317375031,6.7
1151,70000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",Double Jeopardy,19.439386,1999-09-24,177841558,6.2
1152,40000000,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",Back to the Future Part II,43.345252,1989-11-20,332000000,7.4
1153,40000000,"['Action', 'Science Fiction']",Lucy,115.241998,2014-07-14,126546825,6.3
1154,40000000,"['Drama', 'Romance', 'Thriller']",Fifty Shades of Grey,98.755657,2015-02-11,571006128,5.2
1155,38000000,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",Spy Kids 3-D: Game Over,21.998734,2003-07-25,197011982,4.7
1156,40000000,"['Crime', 'Drama', 'Thriller']",A Time to Kill,25.219805,1996-07-24,152266007,7.0
1157,40000000,['Comedy'],Cheaper by the Dozen,26.516624,2003-12-24,190212113,6.0
1158,40000000,"['Action', 'Drama', 'Thriller', 'War']",Lone Survivor,37.084384,2013-12-24,149295601,7.4
1159,40000000,['Comedy'],A League of Their Own,21.661028,1992-07-01,107458785,6.7
1160,40000000,['Horror'],The Conjuring 2,68.794673,2016-05-13,320170008,7.0
1161,40000000,['Drama'],The Social Network,69.27822,2010-09-30,224920315,7.1
1162,40000000,"['Comedy', 'Romance', 'Drama']",He's Just Not That Into You,26.253357,2009-02-06,177259441,6.2
1163,45000000,['Comedy'],Scary Movie 4,32.549282,2006-04-13,178262620,5.3
1164,40000000,"['Horror', 'Mystery']",Scream 3,24.992057,2000-02-03,161834276,5.7
1165,40000000,"['Adventure', 'Comedy', 'Family', 'Science Fiction']",Back to the Future Part III,45.769562,1990-05-25,244527583,7.1
1166,40000000,['Comedy'],Get Hard,36.301202,2015-03-26,111811453,5.9
1167,40000000,"['Romance', 'Horror']",Dracula,45.022964,1992-11-13,215862692,7.1
1168,40000000,"['Romance', 'Drama']",Julie & Julia,22.853006,2009-08-06,129540499,6.6
1169,40000000,['Drama'],42,31.884559,2013-04-12,95020213,6.8
1170,40000000,"['Thriller', 'Crime', 'Drama']",The Talented Mr. Ripley,31.385257,1999-12-25,128798265,7.0
